ORDERDATE,PRICE,SALES,CITY,COUNTRY,PRODUCTLINE,CUSTOMERNAME,DEALSIZE,OCCUPATION,ANNUAL_INCOME,MONTH
2020-08-20,849.41,6352.72,Phoenix,Germany,Beauty,Customer_8263,Small,Entrepreneur,373770.25,8
2020-08-21,974.82,5827.29,New York,USA,Beauty,Customer_8264,Large,Accountant,69618.57,8
2020-08-22,957.53,3672.6,San Jose,USA,Beauty,Customer_8265,Large,Manager,162884.5,8
2020-08-23,857.53,2878.51,Houston,Mexico,Toys,Customer_8266,Medium,Manager,142161.08,8
2020-08-24,20.84,8.27,Houston,UK,Automotive,Customer_8267,Medium,Doctor,121761.48,8
2020-08-25,886.87,708.49,New York,Mexico,Electronics,Customer_8268,Small,Student,28981.95,8
2020-08-26,84.31,310.74,San Antonio,Mexico,Electronics,Customer_8269,Large,Artist,47138.85,8
2020-08-27,852.68,7931.57,Phoenix,UK,Food & Beverage,Customer_8270,Large,Doctor,246889.46,8
2020-08-28,287.37,282.07,New York,Canada,Sports,Customer_8271,Small,Student,22515.31,8
2020-08-29,613.97,2980.24,Phoenix,Germany,Clothing,Customer_8272,Medium,Lawyer,182741.45,8
2020-08-30,47.69,119.54,San Diego,Canada,Home & Garden,Customer_8273,Large,Artist,38166.42,8
2020-08-31,773.47,7995.42,San Jose,Canada,Home & Garden,Customer_8274,Large,Doctor,140072.06,8
2020-09-01,120.59,386.96,San Diego,Germany,Toys,Customer_8275,Large,Artist,52554.21,9
2020-09-02,416.58,1400.15,Los Angeles,Canada,Automotive,Customer_8276,Medium,Artist,46413.14,9
2020-09-03,819.27,3945.28,New York,UK,Books,Customer_8277,Medium,Engineer,95110.19,9
2020-09-04,698.4,2683.46,Los Angeles,Canada,Food & Beverage,Customer_8278,Small,Entrepreneur,352655.24,9
2020-09-05,15.98,148.98,Philadelphia,Canada,Clothing,Customer_8279,Medium,Engineer,122145.6,9
2020-09-06,409.0,334.82,Phoenix,Canada,Beauty,Customer_8280,Medium,Student,15688.8,9
2020-09-07,51.51,112.7,Houston,UK,Food & Beverage,Customer_8281,Small,Teacher,53549.78,9
2020-09-08,676.76,2446.87,San Diego,Mexico,Electronics,Customer_8282,Small,Salesperson,58823.52,9
2020-09-09,969.26,2329.86,Phoenix,USA,Home & Garden,Customer_8283,Large,Accountant,56782.45,9
2020-09-10,658.71,2659.34,Houston,Germany,Clothing,Customer_8284,Medium,Teacher,49436.03,9
2020-09-11,232.13,239.98,San Diego,Germany,Jewelry,Customer_8285,Small,Salesperson,33614.93,9
2020-09-12,361.68,348.09,New York,UK,Sports,Customer_8286,Small,Student,29943.63,9
2020-09-13,976.88,4624.69,Dallas,USA,Beauty,Customer_8287,Large,Student,26048.36,9
2020-09-14,231.81,1659.83,Los Angeles,Canada,Books,Customer_8288,Medium,Lawyer,94866.53,9
2020-09-15,565.91,3179.6,San Diego,Germany,Sports,Customer_8289,Large,Accountant,51417.46,9
2020-09-16,406.45,1028.68,Dallas,Canada,Jewelry,Customer_8290,Medium,Entrepreneur,373679.51,9
2020-09-17,770.63,1776.84,San Jose,UK,Clothing,Customer_8291,Small,Artist,46351.53,9
2020-09-18,868.72,1038.91,San Diego,UK,Home & Garden,Customer_8292,Large,Engineer,130811.7,9
2020-09-19,347.43,1933.1,Dallas,UK,Clothing,Customer_8293,Medium,Engineer,143112.84,9
2020-09-20,663.79,1236.99,Houston,Mexico,Automotive,Customer_8294,Small,Student,23989.51,9
2020-09-21,553.56,3823.47,Los Angeles,UK,Food & Beverage,Customer_8295,Large,Engineer,76839.76,9
2020-09-22,285.66,1210.33,Chicago,Canada,Food & Beverage,Customer_8296,Large,Student,26732.91,9
2020-09-23,279.22,405.12,San Diego,Mexico,Food & Beverage,Customer_8297,Small,Artist,77348.7,9
2020-09-24,543.25,1003.55,Phoenix,Canada,Beauty,Customer_8298,Medium,Student,23703.47,9
2020-09-25,162.46,413.17,Houston,UK,Clothing,Customer_8299,Medium,Lawyer,195939.57,9
2020-09-26,812.7,1452.01,Chicago,Mexico,Toys,Customer_8300,Large,Entrepreneur,201863.61,9
2020-09-27,78.31,355.78,Chicago,USA,Home & Garden,Customer_8301,Small,Manager,119598.6,9
2020-09-28,103.63,142.27,San Jose,UK,Jewelry,Customer_8302,Medium,Doctor,246930.9,9
2020-09-29,348.8,3877.15,San Jose,Mexico,Toys,Customer_8303,Medium,Entrepreneur,467496.99,9
2020-09-30,126.91,441.27,San Antonio,Mexico,Beauty,Customer_8304,Medium,Entrepreneur,333044.77,9
2020-10-01,480.94,307.43,San Diego,Mexico,Electronics,Customer_8305,Large,Teacher,71593.92,10
2020-10-02,405.68,946.05,Phoenix,Germany,Clothing,Customer_8306,Large,Accountant,62014.45,10
2020-10-03,724.59,1883.35,San Diego,Mexico,Toys,Customer_8307,Large,Accountant,64837.14,10
2020-10-04,953.47,3423.28,Dallas,USA,Food & Beverage,Customer_8308,Medium,Salesperson,67242.43,10
2020-10-05,756.02,3539.21,Houston,UK,Books,Customer_8309,Small,Doctor,135310.84,10
2020-10-06,187.65,624.64,Los Angeles,UK,Electronics,Customer_8310,Small,Artist,58099.7,10
2020-10-07,936.17,5380.18,Phoenix,UK,Food & Beverage,Customer_8311,Small,Manager,107914.91,10
2020-10-08,398.21,3823.82,Los Angeles,Mexico,Clothing,Customer_8312,Large,Manager,172899.24,10
2020-10-09,479.45,1827.53,San Jose,UK,Toys,Customer_8313,Medium,Accountant,106567.72,10
2020-10-10,427.36,853.48,Los Angeles,USA,Home & Garden,Customer_8314,Medium,Entrepreneur,258704.36,10
2020-10-11,287.74,1160.15,Philadelphia,Germany,Jewelry,Customer_8315,Small,Lawyer,110737.81,10
2020-10-12,896.09,3234.44,San Jose,USA,Home & Garden,Customer_8316,Medium,Salesperson,75274.25,10
2020-10-13,338.92,435.36,San Jose,Germany,Beauty,Customer_8317,Small,Student,29891.81,10
2020-10-14,582.81,1738.36,New York,UK,Food & Beverage,Customer_8318,Large,Salesperson,73581.36,10
2020-10-15,247.63,258.52,Los Angeles,Canada,Electronics,Customer_8319,Small,Teacher,41430.99,10
2020-10-16,799.4,717.8,Phoenix,Germany,Home & Garden,Customer_8320,Large,Salesperson,31210.58,10
2020-10-17,776.46,7637.44,San Jose,USA,Jewelry,Customer_8321,Medium,Entrepreneur,194162.89,10
2020-10-18,303.35,400.85,Phoenix,USA,Toys,Customer_8322,Medium,Artist,31747.03,10
2020-10-19,684.74,9101.45,San Jose,Canada,Clothing,Customer_8323,Large,Entrepreneur,415873.04,10
2020-10-20,706.83,3912.11,Chicago,Germany,Home & Garden,Customer_8324,Medium,Accountant,109136.4,10
2020-10-21,566.89,1072.01,Phoenix,Germany,Clothing,Customer_8325,Large,Artist,35517.13,10
2020-10-22,604.59,2264.54,Dallas,USA,Electronics,Customer_8326,Small,Engineer,89308.03,10
2020-10-23,578.71,2038.43,Los Angeles,Germany,Electronics,Customer_8327,Large,Artist,34174.82,10
2020-10-24,91.05,8.27,Philadelphia,Canada,Beauty,Customer_8328,Small,Salesperson,93586.78,10
2020-10-25,673.56,935.26,San Diego,Germany,Beauty,Customer_8329,Medium,Salesperson,65185.45,10
2020-10-26,475.08,1741.62,Chicago,Germany,Home & Garden,Customer_8330,Small,Salesperson,75929.59,10
2020-10-27,444.07,918.54,Los Angeles,Canada,Automotive,Customer_8331,Small,Engineer,97393.39,10
2020-10-28,861.4,1177.56,New York,UK,Jewelry,Customer_8332,Medium,Accountant,94170.99,10
2020-10-29,32.99,20.75,New York,Germany,Food & Beverage,Customer_8333,Medium,Student,20787.83,10
2020-10-30,258.8,1879.13,Houston,USA,Sports,Customer_8334,Small,Doctor,167935.69,10
2020-10-31,130.19,396.37,Philadelphia,Mexico,Jewelry,Customer_8335,Large,Accountant,94413.61,10
2020-11-01,44.99,131.45,San Antonio,USA,Clothing,Customer_8336,Small,Salesperson,71374.35,11
2020-11-02,282.92,727.39,San Diego,USA,Beauty,Customer_8337,Medium,Accountant,70546.96,11
2020-11-03,988.59,3199.55,San Diego,UK,Food & Beverage,Customer_8338,Large,Teacher,45973.94,11
2020-11-04,277.53,1092.91,San Jose,UK,Home & Garden,Customer_8339,Small,Manager,117914.97,11
2020-11-05,667.07,1450.29,New York,USA,Jewelry,Customer_8340,Medium,Manager,123975.69,11
2020-11-06,127.12,1515.25,San Diego,Germany,Clothing,Customer_8341,Large,Doctor,225736.87,11
2020-11-07,605.83,5641.01,San Jose,USA,Clothing,Customer_8342,Medium,Doctor,282905.75,11
2020-11-08,984.64,2113.35,New York,Germany,Books,Customer_8343,Large,Student,15542.77,11
2020-11-09,298.92,266.54,Chicago,Canada,Toys,Customer_8344,Small,Teacher,49746.44,11
2020-11-10,849.59,6613.69,Phoenix,Canada,Electronics,Customer_8345,Large,Entrepreneur,137172.17,11
2020-11-11,997.6,5919.65,San Jose,UK,Sports,Customer_8346,Large,Accountant,85160.61,11
2020-11-12,592.67,1084.38,San Jose,Mexico,Jewelry,Customer_8347,Small,Artist,45782.05,11
2020-11-13,316.31,1640.12,San Diego,Mexico,Books,Customer_8348,Large,Artist,63742.26,11
2020-11-14,676.8,1498.18,San Diego,UK,Food & Beverage,Customer_8349,Small,Entrepreneur,159087.16,11
2020-11-15,846.4,5656.64,Philadelphia,Canada,Food & Beverage,Customer_8350,Medium,Manager,147284.79,11
2020-11-16,179.64,1424.71,Houston,UK,Jewelry,Customer_8351,Medium,Entrepreneur,447735.77,11
2020-11-17,457.99,2551.49,Houston,Canada,Sports,Customer_8352,Medium,Accountant,113747.44,11
2020-11-18,326.0,577.4,San Diego,Germany,Beauty,Customer_8353,Small,Teacher,78351.38,11
2020-11-19,290.53,1380.59,Chicago,Canada,Jewelry,Customer_8354,Small,Salesperson,84128.28,11
2020-11-20,862.21,5948.68,San Diego,Canada,Automotive,Customer_8355,Small,Engineer,141538.91,11
2020-11-21,427.44,355.53,Houston,Canada,Beauty,Customer_8356,Small,Salesperson,46417.16,11
2020-11-22,345.69,1859.34,San Jose,Mexico,Toys,Customer_8357,Medium,Engineer,77782.28,11
2020-11-23,607.48,1461.58,Dallas,Canada,Automotive,Customer_8358,Small,Artist,20389.29,11
2020-11-24,227.21,2073.91,Los Angeles,USA,Jewelry,Customer_8359,Medium,Doctor,241368.87,11
2020-11-25,237.59,166.74,San Jose,Germany,Clothing,Customer_8360,Large,Accountant,115622.7,11
2020-11-26,525.09,1828.58,New York,Mexico,Sports,Customer_8361,Large,Salesperson,43085.47,11
2020-11-27,415.18,3562.37,Houston,USA,Automotive,Customer_8362,Medium,Entrepreneur,336624.61,11
2020-11-28,302.03,730.67,Dallas,Mexico,Clothing,Customer_8363,Large,Teacher,69858.39,11
2020-11-29,63.41,434.13,San Antonio,Mexico,Clothing,Customer_8364,Medium,Teacher,77104.57,11
2020-11-30,525.57,1999.88,Dallas,USA,Books,Customer_8365,Small,Manager,154091.83,11
2020-12-01,818.44,3664.57,Dallas,UK,Clothing,Customer_8366,Medium,Teacher,78811.75,12
2020-12-02,852.86,2192.07,San Jose,UK,Home & Garden,Customer_8367,Small,Teacher,53786.93,12
2020-12-03,243.09,3302.25,Dallas,Canada,Home & Garden,Customer_8368,Large,Doctor,169985.71,12
2020-12-04,603.64,5614.7,Dallas,USA,Electronics,Customer_8369,Medium,Entrepreneur,294355.63,12
2020-12-05,857.32,1375.91,San Antonio,Canada,Toys,Customer_8370,Small,Artist,43010.11,12
2020-12-06,414.64,1608.62,San Diego,UK,Food & Beverage,Customer_8371,Medium,Teacher,40057.03,12
2020-12-07,932.82,6213.22,Los Angeles,USA,Food & Beverage,Customer_8372,Medium,Artist,63906.32,12
2020-12-08,903.95,13826.86,Dallas,USA,Sports,Customer_8373,Medium,Doctor,250343.41,12
2020-12-09,216.05,1623.72,Los Angeles,USA,Home & Garden,Customer_8374,Large,Teacher,69878.98,12
2020-12-10,266.38,257.96,San Diego,Canada,Clothing,Customer_8375,Small,Accountant,74151.45,12
2020-12-11,188.64,2063.16,Los Angeles,Mexico,Sports,Customer_8376,Large,Manager,137897.63,12
2020-12-12,204.09,543.17,San Diego,Mexico,Home & Garden,Customer_8377,Small,Salesperson,55198.15,12
2020-12-13,908.78,1221.37,Chicago,Mexico,Automotive,Customer_8378,Medium,Accountant,51122.55,12
2020-12-14,931.83,14832.95,Los Angeles,USA,Jewelry,Customer_8379,Large,Lawyer,175616.32,12
2020-12-15,61.38,83.88,Philadelphia,UK,Electronics,Customer_8380,Small,Student,16856.41,12
2020-12-16,597.67,2605.36,Philadelphia,Canada,Food & Beverage,Customer_8381,Small,Teacher,43201.65,12
2020-12-17,568.59,1297.35,New York,Canada,Sports,Customer_8382,Large,Artist,65329.94,12
2020-12-18,396.64,828.85,San Antonio,UK,Jewelry,Customer_8383,Small,Student,15142.59,12
2020-12-19,635.38,3234.52,New York,Mexico,Sports,Customer_8384,Small,Engineer,146310.76,12
2020-12-20,947.89,2689.27,Houston,Germany,Electronics,Customer_8385,Medium,Teacher,60610.21,12
2020-12-21,178.55,576.0,Philadelphia,UK,Beauty,Customer_8386,Small,Lawyer,247112.79,12
2020-12-22,129.21,374.04,San Diego,Mexico,Food & Beverage,Customer_8387,Small,Doctor,111599.51,12
2020-12-23,43.06,110.19,San Diego,USA,Clothing,Customer_8388,Large,Manager,145858.84,12
2020-12-24,370.19,2118.27,San Jose,UK,Sports,Customer_8389,Small,Lawyer,139385.6,12
2020-12-25,344.25,1194.33,San Antonio,Mexico,Automotive,Customer_8390,Medium,Artist,70608.95,12
2020-12-26,436.51,3139.59,Phoenix,Canada,Food & Beverage,Customer_8391,Large,Doctor,172244.55,12
2020-12-27,508.28,295.13,Philadelphia,Germany,Clothing,Customer_8392,Large,Salesperson,48234.13,12
2020-12-28,760.25,7742.82,San Diego,Germany,Food & Beverage,Customer_8393,Small,Doctor,271510.63,12
2020-12-29,398.19,2355.13,Chicago,Germany,Toys,Customer_8394,Large,Teacher,54986.12,12
2020-12-30,337.31,1396.53,Philadelphia,Mexico,Automotive,Customer_8395,Large,Student,15252.5,12
2020-01-01,828.61,3839.11,Houston,Mexico,Beauty,Customer_8396,Large,Student,20854.34,1
2020-01-02,851.3,6452.16,Chicago,USA,Food & Beverage,Customer_8397,Medium,Artist,59271.34,1
2020-01-03,240.44,548.76,Chicago,Germany,Automotive,Customer_8398,Medium,Doctor,150871.91,1
2020-01-04,321.53,2350.84,Houston,Canada,Jewelry,Customer_8399,Small,Lawyer,153437.89,1
2020-01-05,826.87,1024.64,Philadelphia,Germany,Food & Beverage,Customer_8400,Medium,Artist,23402.91,1
2020-01-06,88.61,704.17,New York,UK,Food & Beverage,Customer_8401,Small,Manager,146452.06,1
2020-01-07,332.59,2531.24,Los Angeles,UK,Electronics,Customer_8402,Large,Artist,65377.7,1
2020-01-08,453.87,704.45,Houston,Canada,Sports,Customer_8403,Medium,Artist,44798.75,1
2020-01-09,195.2,1168.92,San Jose,Mexico,Jewelry,Customer_8404,Medium,Salesperson,59416.28,1
2020-01-10,188.12,1429.39,Dallas,Germany,Sports,Customer_8405,Medium,Accountant,56179.77,1
2020-01-11,430.61,1179.67,San Diego,UK,Home & Garden,Customer_8406,Medium,Teacher,48077.63,1
2020-01-12,756.98,2556.07,San Jose,Canada,Electronics,Customer_8407,Large,Salesperson,40827.27,1
2020-01-13,841.83,558.47,San Diego,USA,Food & Beverage,Customer_8408,Large,Student,22225.32,1
2020-01-14,979.44,3202.8,San Antonio,UK,Automotive,Customer_8409,Medium,Student,22938.83,1
2020-01-15,83.24,1056.27,Philadelphia,UK,Sports,Customer_8410,Large,Engineer,145404.61,1
2020-01-16,224.52,408.81,San Antonio,Germany,Home & Garden,Customer_8411,Large,Engineer,66590.84,1
2020-01-17,759.06,10736.97,Philadelphia,Mexico,Beauty,Customer_8412,Large,Lawyer,181977.56,1
2020-01-18,545.19,267.27,Chicago,UK,Books,Customer_8413,Small,Student,22897.48,1
2020-01-19,334.4,1766.06,Philadelphia,UK,Books,Customer_8414,Medium,Accountant,86136.32,1
2020-01-20,213.53,1452.23,San Antonio,Germany,Home & Garden,Customer_8415,Small,Salesperson,91121.15,1
2020-01-21,287.67,1880.6,Philadelphia,Mexico,Food & Beverage,Customer_8416,Small,Manager,96720.0,1
2020-01-22,435.0,792.92,Los Angeles,USA,Clothing,Customer_8417,Large,Accountant,52854.13,1
2020-01-23,185.38,1811.3,Philadelphia,USA,Automotive,Customer_8418,Small,Engineer,120504.44,1
2020-01-24,964.58,5731.2,Los Angeles,USA,Clothing,Customer_8419,Large,Doctor,169031.49,1
2020-01-25,116.51,495.06,New York,USA,Home & Garden,Customer_8420,Large,Accountant,51231.29,1
2020-01-26,985.72,4238.47,San Jose,Mexico,Clothing,Customer_8421,Small,Accountant,67596.18,1
2020-01-27,843.47,1720.68,San Jose,USA,Beauty,Customer_8422,Medium,Accountant,71652.87,1
2020-01-28,428.92,2256.12,San Jose,Germany,Home & Garden,Customer_8423,Medium,Accountant,93178.69,1
2020-01-29,742.42,5303.93,Phoenix,Germany,Sports,Customer_8424,Large,Accountant,62081.01,1
2020-01-30,674.8,2684.62,Houston,Germany,Beauty,Customer_8425,Small,Engineer,97174.89,1
2020-01-31,221.15,161.62,Dallas,USA,Clothing,Customer_8426,Medium,Student,22237.13,1
2020-02-01,345.68,1537.01,Dallas,Germany,Home & Garden,Customer_8427,Small,Artist,47554.24,2
2020-02-02,517.99,1542.96,Dallas,Germany,Toys,Customer_8428,Small,Accountant,118175.85,2
2020-02-03,641.47,3347.05,Chicago,Canada,Electronics,Customer_8429,Small,Accountant,53185.3,2
2020-02-04,547.47,6526.35,San Jose,USA,Electronics,Customer_8430,Large,Teacher,78038.73,2
2020-02-05,478.26,2123.31,Chicago,Germany,Food & Beverage,Customer_8431,Large,Student,23729.06,2
2020-02-06,448.72,460.82,Chicago,Mexico,Toys,Customer_8432,Large,Artist,67743.66,2
2020-02-07,503.28,3787.01,San Jose,Germany,Home & Garden,Customer_8433,Medium,Manager,125951.04,2
2020-02-08,440.01,1416.74,Phoenix,Canada,Sports,Customer_8434,Small,Manager,128998.92,2
2020-02-09,545.92,2938.19,Philadelphia,Mexico,Sports,Customer_8435,Large,Doctor,275865.3,2
2020-02-10,889.11,11628.71,Philadelphia,Mexico,Beauty,Customer_8436,Small,Entrepreneur,453170.52,2
2020-02-11,636.5,1091.15,Chicago,UK,Sports,Customer_8437,Small,Salesperson,46708.22,2
2020-02-12,725.39,1587.94,Los Angeles,Canada,Clothing,Customer_8438,Large,Teacher,47969.68,2
2020-02-13,601.51,835.15,Philadelphia,Canada,Food & Beverage,Customer_8439,Medium,Student,22443.53,2
2020-02-14,646.59,2846.13,Houston,Germany,Jewelry,Customer_8440,Large,Student,28504.16,2
2020-02-15,582.57,3672.95,Dallas,Canada,Beauty,Customer_8441,Small,Entrepreneur,195059.79,2
2020-02-16,36.6,99.1,Los Angeles,Mexico,Food & Beverage,Customer_8442,Small,Doctor,230402.92,2
2020-02-17,999.6,2543.44,Houston,Mexico,Automotive,Customer_8443,Medium,Lawyer,200385.79,2
2020-02-18,43.27,717.65,Los Angeles,Germany,Jewelry,Customer_8444,Large,Engineer,130080.72,2
2020-02-19,401.2,4896.71,Phoenix,Mexico,Books,Customer_8445,Small,Doctor,212784.89,2
2020-02-20,114.06,247.91,Chicago,Germany,Beauty,Customer_8446,Small,Artist,44147.31,2
2020-02-21,105.96,370.87,Houston,UK,Food & Beverage,Customer_8447,Small,Doctor,293403.2,2
2020-02-22,795.59,1823.0,Dallas,Canada,Jewelry,Customer_8448,Small,Entrepreneur,325098.84,2
2020-02-23,431.67,3801.6,San Jose,Canada,Home & Garden,Customer_8449,Large,Entrepreneur,377854.35,2
2020-02-24,803.13,4914.89,Phoenix,Canada,Jewelry,Customer_8450,Large,Salesperson,54148.8,2
2020-02-25,280.06,1644.77,Dallas,UK,Food & Beverage,Customer_8451,Large,Teacher,66797.97,2
2020-02-26,263.9,1453.2,Phoenix,Canada,Books,Customer_8452,Large,Accountant,68045.84,2
2020-02-27,258.72,1148.57,San Jose,UK,Jewelry,Customer_8453,Large,Manager,101862.6,2
2020-02-28,619.98,11458.17,Dallas,UK,Food & Beverage,Customer_8454,Medium,Entrepreneur,371624.99,2
2020-02-29,816.85,4348.25,San Diego,Germany,Books,Customer_8455,Large,Salesperson,66497.63,2
2020-03-01,457.74,628.41,New York,USA,Clothing,Customer_8456,Small,Engineer,121494.89,3
2020-03-02,385.46,4143.91,Chicago,USA,Electronics,Customer_8457,Large,Manager,105027.0,3
2020-03-03,973.84,8175.43,Phoenix,Germany,Toys,Customer_8458,Medium,Lawyer,181782.97,3
2020-03-04,125.59,86.13,Chicago,Germany,Books,Customer_8459,Small,Student,21659.0,3
2020-03-05,491.77,3945.32,San Jose,Germany,Jewelry,Customer_8460,Medium,Engineer,113726.43,3
2020-03-06,414.4,470.93,New York,Canada,Clothing,Customer_8461,Small,Lawyer,129449.55,3
2020-03-07,107.15,809.55,Los Angeles,Mexico,Books,Customer_8462,Small,Manager,163008.63,3
2020-03-08,275.52,993.21,Los Angeles,Germany,Automotive,Customer_8463,Large,Engineer,132533.64,3
2020-03-09,38.16,355.44,Houston,UK,Books,Customer_8464,Medium,Salesperson,48194.15,3
2020-03-10,878.18,6742.91,Philadelphia,USA,Home & Garden,Customer_8465,Medium,Lawyer,131105.5,3
2020-03-11,611.77,286.0,Los Angeles,Canada,Clothing,Customer_8466,Small,Student,24917.31,3
2020-03-12,816.87,8599.62,Philadelphia,Mexico,Automotive,Customer_8467,Large,Accountant,98690.96,3
2020-03-13,526.34,3944.36,New York,USA,Toys,Customer_8468,Small,Salesperson,79286.98,3
2020-03-14,603.51,4476.78,San Diego,USA,Beauty,Customer_8469,Medium,Artist,60961.91,3
2020-03-15,703.85,1795.78,Chicago,USA,Automotive,Customer_8470,Small,Student,20892.12,3
2020-03-16,908.93,2373.89,San Diego,UK,Home & Garden,Customer_8471,Large,Teacher,55794.15,3
2020-03-17,100.83,693.93,Chicago,UK,Automotive,Customer_8472,Medium,Doctor,150963.52,3
2020-03-18,337.64,1588.65,New York,UK,Electronics,Customer_8473,Small,Teacher,46273.35,3
2020-03-19,711.94,8499.87,Houston,Mexico,Beauty,Customer_8474,Large,Entrepreneur,361659.82,3
2020-03-20,958.77,1407.74,Chicago,USA,Sports,Customer_8475,Medium,Accountant,56523.22,3
2020-03-21,981.0,10126.8,San Diego,Germany,Home & Garden,Customer_8476,Large,Artist,76267.54,3
2020-03-22,641.72,2930.24,New York,Mexico,Sports,Customer_8477,Small,Artist,69601.18,3
2020-03-23,201.66,3083.18,Dallas,UK,Electronics,Customer_8478,Medium,Doctor,271501.15,3
2020-03-24,128.02,1088.91,Dallas,UK,Clothing,Customer_8479,Large,Lawyer,234133.7,3
2020-03-25,946.58,3688.97,Philadelphia,UK,Clothing,Customer_8480,Medium,Doctor,181720.99,3
2020-03-26,439.59,1641.75,Phoenix,Canada,Beauty,Customer_8481,Small,Entrepreneur,431015.33,3
2020-03-27,202.87,358.92,Phoenix,USA,Toys,Customer_8482,Small,Teacher,46322.45,3
2020-03-28,934.55,1028.46,Philadelphia,Germany,Books,Customer_8483,Large,Artist,21298.51,3
2020-03-29,113.48,518.53,San Antonio,USA,Home & Garden,Customer_8484,Medium,Teacher,71395.66,3
2020-03-30,732.28,1434.3,San Diego,Mexico,Electronics,Customer_8485,Small,Student,16121.95,3
2020-03-31,629.01,7583.45,Chicago,Canada,Food & Beverage,Customer_8486,Large,Accountant,119196.73,3
2020-04-01,96.86,213.36,San Jose,Mexico,Food & Beverage,Customer_8487,Large,Engineer,120731.68,4
2020-04-02,345.36,1749.12,New York,UK,Automotive,Customer_8488,Large,Entrepreneur,389052.37,4
2020-04-03,158.43,430.01,Phoenix,UK,Electronics,Customer_8489,Medium,Engineer,82122.35,4
2020-04-04,608.45,4040.26,New York,Germany,Beauty,Customer_8490,Small,Entrepreneur,353239.43,4
2020-04-05,482.34,3708.92,Los Angeles,USA,Clothing,Customer_8491,Small,Manager,75618.59,4
